Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure_1,SensorMeasure_2,SensorMeasure_3,SensorMeasure_4,SensorMeasure_5,SensorMeasure_6,SensorMeasure_7,SensorMeasure_8,SensorMeasure_9,SensorMeasure_10,SensorMeasure_11,SensorMeasure_12,SensorMeasure_13,SensorMeasure_14,SensorMeasure_15,SensorMeasure_16,SensorMeasure_17,SensorMeasure_18,SensorMeasure_19,SensorMeasure_20,SensorMeasure_21,LR
215,-0.0012,-0.0005,100.0,518.67,642.57,1585.4,1399.48,14.62,21.58,556.17,2388.07,9061.46,1.3,47.13,524.13,2388.06,8144.55,8.3449,0.03,394,2388,100.0,39.06,23.5224,0.7190635451505016
216,0.002,-0.0004,100.0,518.67,642.77,1585.61,1397.02,14.62,21.58,556.06,2388.03,9055.36,1.3,47.1,523.99,2387.95,8150.11,8.3852,0.03,390,2388,100.0,39.19,23.4481,0.7224080267558528
217,-0.0002,0.0002,100.0,518.67,642.31,1586.54,1401.76,14.62,21.57,556.19,2388.05,9061.14,1.3,47.18,524.33,2388.02,8147.34,8.3805,0.03,392,2388,100.0,38.97,23.4558,0.725752508361204
218,-0.0006,-0.0003,100.0,518.67,642.51,1590.54,1401.17,14.62,21.58,556.08,2388.04,9062.35,1.3,47.3,524.34,2388.05,8142.23,8.3455,0.03,392,2388,100.0,39.07,23.4859,0.7290969899665551
219,0.0002,-0.0004,100.0,518.67,642.13,1585.18,1407.79,14.62,21.57,556.3,2388.03,9071.1,1.3,47.34,523.82,2388.05,8148.03,8.3668,0.03,391,2388,100.0,39.25,23.5597,0.7324414715719063
220,0.0003,0.0,100.0,518.67,642.31,1587.1,1395.58,14.62,21.57,555.75,2388.07,9057.66,1.3,47.26,523.72,2388.09,8145.03,8.3442,0.03,392,2388,100.0,39.23,23.545,0.7357859531772575
221,0.0026,0.0002,100.0,518.67,642.17,1591.46,1404.55,14.62,21.57,555.08,2388.04,9062.53,1.3,47.46,523.59,2388.11,8144.04,8.3352,0.03,391,2388,100.0,39.14,23.4929,0.7391304347826086
222,-0.0013,-0.0003,100.0,518.67,642.49,1579.63,1398.87,14.62,21.57,555.78,2388.01,9062.15,1.3,47.3,524.22,2388.03,8145.05,8.3138,0.03,391,2388,100.0,39.16,23.5038,0.7424749163879598
223,-0.0017,0.0002,100.0,518.67,641.7,1587.99,1407.24,14.62,21.57,556.67,2388.02,9060.92,1.3,47.32,524.25,2388.01,8150.75,8.352,0.03,394,2388,100.0,39.05,23.5182,0.745819397993311
224,0.0029,0.0003,100.0,518.67,642.48,1580.54,1399.3,14.62,21.57,556.52,2388.16,9072.6,1.3,47.25,524.19,2388.05,8143.77,8.3687,0.03,392,2388,100.0,39.1,23.4912,0.7491638795986622
225,0.004,-0.0,100.0,518.67,641.81,1586.17,1400.64,14.62,21.57,556.48,2388.03,9063.87,1.3,47.31,523.96,2388.04,8143.75,8.3521,0.03,392,2388,100.0,39.22,23.5204,0.7525083612040134
226,-0.0006,-0.0005,100.0,518.67,642.13,1585.68,1396.28,14.62,21.57,556.93,2388.08,9062.17,1.3,47.25,524.71,2388.05,8151.23,8.3356,0.03,394,2388,100.0,39.04,23.5998,0.7558528428093646
227,0.0024,-0.0002,100.0,518.67,642.19,1593.09,1398.68,14.62,21.58,556.67,2388.06,9064.62,1.3,47.31,524.68,2388.07,8143.84,8.3449,0.03,391,2388,100.0,39.11,23.5379,0.7591973244147158
228,-0.0012,0.0005,100.0,518.67,642.24,1585.39,1397.98,14.62,21.58,557.33,2388.04,9067.98,1.3,47.35,525.31,2388.13,8148.01,8.3552,0.03,392,2388,100.0,39.09,23.4203,0.7625418060200669
229,0.001,0.0002,100.0,518.67,642.32,1590.75,1394.15,14.62,21.57,556.73,2388.02,9062.22,1.3,47.29,524.19,2388.06,8148.95,8.3445,0.03,392,2388,100.0,39.05,23.3793,0.7658862876254181
230,-0.0029,-0.0003,100.0,518.67,642.58,1587.28,1409.57,14.62,21.57,557.37,2388.15,9072.47,1.3,47.31,524.54,2388.1,8149.53,8.326,0.03,393,2388,100.0,39.23,23.4736,0.7692307692307693
231,-0.0004,-0.0004,100.0,518.67,642.66,1581.47,1397.2,14.62,21.57,557.34,2388.12,9061.68,1.3,47.31,524.74,2388.1,8140.9,8.3613,0.03,392,2388,100.0,39.1,23.4274,0.7725752508361204
232,0.0042,0.0004,100.0,518.67,642.22,1594.25,1407.44,14.62,21.58,557.8,2388.07,9069.98,1.3,47.39,525.06,2388.11,8146.54,8.3287,0.03,392,2388,100.0,39.05,23.5273,0.7759197324414716
233,0.0032,-0.0004,100.0,518.67,642.97,1584.73,1399.79,14.62,21.58,556.82,2388.07,9072.04,1.3,47.53,525.09,2388.13,8149.23,8.2987,0.03,393,2388,100.0,39.12,23.4682,0.7792642140468228
234,-0.0012,-0.0005,100.0,518.67,642.26,1585.13,1400.09,14.62,21.58,558.13,2388.14,9074.56,1.3,47.2,525.24,2388.08,8151.4,8.3253,0.03,392,2388,100.0,39.09,23.5818,0.782608695652174
235,-0.0011,0.0003,100.0,518.67,642.5,1590.39,1405.62,14.62,21.57,557.95,2388.1,9068.31,1.3,47.29,524.85,2388.1,8146.83,8.3609,0.03,391,2388,100.0,39.07,23.4691,0.7859531772575251
236,0.0012,0.0004,100.0,518.67,641.76,1589.7,1401.93,14.62,21.57,557.52,2388.12,9072.2,1.3,47.34,525.71,2388.1,8149.66,8.3111,0.03,392,2388,100.0,39.17,23.5742,0.7892976588628763
237,0.0001,0.0002,100.0,518.67,641.71,1589.78,1406.12,14.62,21.57,558.32,2388.12,9070.85,1.3,47.31,525.51,2388.11,8152.78,8.3395,0.03,392,2388,100.0,39.19,23.4875,0.7926421404682275
238,0.0029,0.0002,100.0,518.67,642.14,1584.36,1404.14,14.62,21.57,557.93,2388.09,9067.3,1.3,47.51,524.56,2388.14,8149.17,8.3506,0.03,393,2388,100.0,39.31,23.3778,0.7959866220735786
239,0.0006,0.0001,100.0,518.67,642.56,1589.36,1399.98,14.62,21.58,557.95,2388.11,9065.62,1.3,47.48,525.72,2388.09,8152.03,8.353,0.03,392,2388,100.0,39.19,23.4698,0.7993311036789298
240,0.0003,0.0001,100.0,518.67,642.27,1594.2,1407.82,14.62,21.57,557.55,2388.12,9072.76,1.31,47.62,525.1,2388.12,8152.79,8.3317,0.03,393,2388,100.0,39.23,23.5211,0.802675585284281
241,0.0024,0.0003,100.0,518.67,642.06,1595.66,1396.55,14.62,21.58,558.4,2388.13,9072.26,1.3,47.23,526.42,2388.14,8148.77,8.3139,0.03,392,2388,100.0,39.21,23.6079,0.8060200668896321
242,0.0005,-0.0003,100.0,518.67,642.32,1591.3,1401.51,14.62,21.57,558.96,2388.1,9061.79,1.3,47.53,525.4,2388.13,8155.78,8.3157,0.03,393,2388,100.0,39.25,23.3834,0.8093645484949833
243,0.0026,-0.0,100.0,518.67,642.86,1594.89,1405.49,14.62,21.58,558.33,2388.05,9083.18,1.31,47.46,525.98,2388.13,8159.07,8.33,0.03,394,2388,100.0,39.11,23.5625,0.8127090301003345
244,-0.0001,-0.0003,100.0,518.67,642.29,1587.81,1392.45,14.62,21.57,558.81,2388.12,9069.65,1.31,47.41,525.9,2388.1,8151.88,8.3448,0.03,393,2388,100.0,39.02,23.4596,0.8160535117056856
245,0.0003,-0.0004,100.0,518.67,642.76,1588.18,1403.53,14.62,21.58,558.29,2388.12,9078.72,1.31,47.48,526.94,2388.17,8151.21,8.3144,0.03,393,2388,100.0,39.16,23.5585,0.8193979933110368
246,0.0006,-0.0004,100.0,518.67,642.4,1590.89,1402.71,14.62,21.57,558.53,2388.16,9071.02,1.3,47.43,526.62,2388.13,8157.91,8.327,0.03,393,2388,100.0,39.05,23.6574,0.822742474916388
247,0.0004,-0.0003,100.0,518.67,642.2,1590.15,1403.17,14.62,21.58,559.68,2388.14,9075.81,1.31,47.54,526.43,2388.1,8152.43,8.2879,0.03,394,2388,100.0,39.24,23.618,0.8260869565217391
248,-0.0006,-0.0003,100.0,518.67,643.09,1588.08,1404.72,14.62,21.57,559.03,2388.18,9070.5,1.3,47.5,526.48,2388.16,8162.75,8.3158,0.03,393,2388,100.0,39.14,23.5005,0.8294314381270903
249,-0.0015,0.0001,100.0,518.67,642.41,1588.09,1400.94,14.62,21.57,557.74,2388.11,9072.42,1.3,47.4,525.78,2388.16,8150.73,8.3142,0.03,393,2388,100.0,39.48,23.6101,0.8327759197324415
250,0.0001,0.0005,100.0,518.67,643.01,1590.23,1406.91,14.62,21.57,558.48,2388.16,9076.01,1.31,47.56,526.46,2388.14,8152.15,8.3439,0.03,394,2388,100.0,39.21,23.626,0.8361204013377926
251,-0.0031,0.0003,100.0,518.67,642.16,1590.76,1413.09,14.62,21.58,559.4,2388.15,9076.23,1.31,47.5,527.19,2388.22,8158.2,8.3474,0.03,393,2388,100.0,39.07,23.5933,0.8394648829431438
252,-0.0002,-0.0,100.0,518.67,642.62,1592.7,1405.95,14.62,21.57,558.73,2388.2,9072.82,1.31,47.49,527.15,2388.23,8151.08,8.3623,0.03,394,2388,100.0,39.24,23.5593,0.842809364548495
253,0.0013,0.0002,100.0,518.67,642.64,1593.16,1407.11,14.62,21.58,559.59,2388.24,9079.02,1.31,47.36,527.59,2388.18,8154.29,8.2991,0.03,392,2388,100.0,39.3,23.597,0.8461538461538461
254,0.0014,0.0002,100.0,518.67,642.7,1598.18,1411.66,14.62,21.58,559.85,2388.26,9079.0,1.31,47.49,527.27,2388.15,8155.02,8.3011,0.03,394,2388,100.0,39.38,23.5034,0.8494983277591973
255,-0.003,-0.0002,100.0,518.67,642.66,1591.87,1405.22,14.62,21.57,559.31,2388.14,9079.4,1.31,47.71,526.84,2388.15,8156.99,8.3109,0.03,393,2388,100.0,39.13,23.5448,0.8528428093645485
256,-0.0029,0.0002,100.0,518.67,642.67,1584.45,1407.72,14.62,21.57,559.41,2388.21,9078.84,1.31,47.64,527.59,2388.22,8161.09,8.3381,0.03,394,2388,100.0,39.35,23.5836,0.8561872909698997
257,-0.0036,0.0003,100.0,518.67,642.62,1593.08,1410.46,14.62,21.57,560.14,2388.15,9076.88,1.31,47.51,527.22,2388.17,8161.19,8.3028,0.03,394,2388,100.0,39.12,23.5463,0.8595317725752508
258,-0.0037,0.0004,100.0,518.67,642.93,1594.67,1406.85,14.62,21.58,560.1,2388.2,9079.9,1.31,47.71,528.08,2388.23,8159.78,8.318,0.03,393,2388,100.0,39.32,23.5203,0.862876254180602
259,0.0,-0.0001,100.0,518.67,642.48,1591.57,1402.93,14.62,21.58,560.07,2388.18,9074.96,1.31,47.62,527.78,2388.2,8157.46,8.3243,0.03,392,2388,100.0,39.28,23.5647,0.8662207357859532
260,0.0048,0.0004,100.0,518.67,642.32,1590.28,1406.32,14.62,21.58,561.32,2388.22,9077.81,1.31,47.49,527.43,2388.2,8159.0,8.2999,0.03,393,2388,100.0,39.24,23.6432,0.8695652173913043
261,-0.0004,0.0,100.0,518.67,642.45,1589.45,1400.08,14.62,21.57,559.19,2388.19,9082.02,1.3,47.61,527.47,2388.17,8156.72,8.3092,0.03,395,2388,100.0,39.31,23.5765,0.8729096989966555
262,0.0009,-0.0003,100.0,518.67,642.44,1599.68,1414.11,14.62,21.57,561.37,2388.21,9094.77,1.31,47.81,528.73,2388.24,8160.22,8.3094,0.03,395,2388,100.0,39.29,23.6423,0.8762541806020067
263,0.0019,0.0003,100.0,518.67,642.59,1586.69,1406.65,14.62,21.58,560.78,2388.22,9093.36,1.31,47.83,528.18,2388.19,8162.48,8.3138,0.03,394,2388,100.0,39.16,23.6026,0.8795986622073578
264,0.0005,0.0003,100.0,518.67,642.62,1589.4,1415.94,14.62,21.57,561.46,2388.24,9087.72,1.31,47.47,528.74,2388.2,8164.08,8.31,0.03,394,2388,100.0,39.39,23.6265,0.882943143812709
265,0.0009,0.0005,100.0,518.67,642.74,1599.14,1401.58,14.62,21.58,561.0,2388.24,9088.82,1.31,47.52,529.36,2388.22,8163.5,8.3015,0.03,393,2388,100.0,39.33,23.6585,0.8862876254180602
266,-0.0026,-0.0005,100.0,518.67,642.53,1594.35,1408.86,14.62,21.58,561.39,2388.24,9089.63,1.31,47.58,529.6,2388.28,8169.29,8.296,0.03,393,2388,100.0,39.18,23.525,0.8896321070234113
267,-0.0023,-0.0,100.0,518.67,642.82,1590.71,1409.12,14.62,21.57,560.58,2388.25,9089.28,1.31,47.71,528.89,2388.22,8162.57,8.3005,0.03,394,2388,100.0,39.52,23.5494,0.8929765886287625
268,0.0007,0.0003,100.0,518.67,642.46,1589.19,1410.13,14.62,21.58,561.73,2388.21,9086.48,1.31,47.75,530.03,2388.27,8169.64,8.3061,0.03,393,2388,100.0,39.26,23.6724,0.8963210702341137
269,-0.0005,0.0004,100.0,518.67,642.22,1597.35,1405.82,14.62,21.58,562.04,2388.29,9088.56,1.31,47.7,528.96,2388.3,8168.61,8.2976,0.03,394,2388,100.0,39.08,23.644,0.8996655518394648
270,-0.0055,0.0003,100.0,518.67,643.02,1585.24,1408.65,14.62,21.57,562.26,2388.25,9090.2,1.31,47.65,529.16,2388.25,8167.9,8.2939,0.03,395,2388,100.0,39.23,23.6317,0.903010033444816
271,0.0026,-0.0002,100.0,518.67,642.88,1591.13,1412.06,14.62,21.57,562.32,2388.29,9091.62,1.31,47.84,529.82,2388.24,8165.61,8.2712,0.03,393,2388,100.0,39.34,23.5888,0.9063545150501672
1,-0.0003,-0.0003,100.0,518.67,641.91,1592.15,1389.96,14.62,21.6,555.18,2388.01,9063.68,1.3,47.1,522.62,2387.96,8145.16,8.4217,0.03,393,2388,100.0,38.78,23.3981,0.005154639175257732
2,-0.004,0.0001,100.0,518.67,642.3,1583.34,1393.91,14.62,21.61,555.31,2388.03,9061.89,1.3,47.06,521.98,2387.98,8148.89,8.352,0.03,394,2388,100.0,39.06,23.4579,0.010309278350515464
3,0.0017,0.0001,100.0,518.67,642.13,1577.87,1395.58,14.62,21.61,554.37,2388.02,9063.87,1.3,46.95,522.67,2388.02,8148.84,8.3797,0.03,391,2388,100.0,38.96,23.4174,0.015463917525773196
4,0.0006,-0.0003,100.0,518.67,642.48,1582.96,1397.29,14.62,21.61,555.33,2388.0,9060.15,1.3,47.21,522.41,2388.03,8146.11,8.3769,0.03,391,2388,100.0,39.11,23.3778,0.020618556701030927
5,-0.0035,-0.0001,100.0,518.67,642.02,1587.85,1391.09,14.62,21.61,554.45,2387.95,9063.83,1.3,47.13,522.57,2387.97,8145.4,8.3897,0.03,391,2388,100.0,39.33,23.4744,0.02577319587628866
6,-0.0009,-0.0002,100.0,518.67,642.79,1582.26,1399.76,14.62,21.61,555.07,2388.03,9055.97,1.3,47.08,522.21,2387.99,8140.68,8.3932,0.03,390,2388,100.0,39.12,23.3761,0.030927835051546393
7,-0.0016,-0.0003,100.0,518.67,642.01,1588.83,1399.99,14.62,21.61,554.31,2388.0,9066.81,1.3,47.22,522.14,2388.01,8140.26,8.376,0.03,391,2388,100.0,39.26,23.4117,0.03608247422680412
8,-0.0026,-0.0001,100.0,518.67,641.91,1581.85,1396.1,14.62,21.61,554.34,2388.03,9056.13,1.3,47.06,521.86,2388.04,8145.12,8.3693,0.03,391,2388,100.0,38.93,23.446,0.041237113402061855
9,0.0009,0.0002,100.0,518.67,641.84,1582.76,1393.61,14.62,21.61,554.44,2388.01,9055.34,1.3,47.28,522.3,2387.99,8143.3,8.3856,0.03,392,2388,100.0,38.82,23.4822,0.04639175257731959
10,0.0045,0.0002,100.0,518.67,641.86,1587.7,1397.57,14.62,21.61,554.5,2387.96,9065.91,1.3,47.4,522.93,2388.0,8144.92,8.3724,0.03,392,2388,100.0,38.95,23.4666,0.05154639175257732
11,-0.004,0.0001,100.0,518.67,641.42,1586.21,1402.15,14.62,21.61,554.06,2388.0,9059.13,1.3,47.2,522.98,2387.96,8145.39,8.4444,0.03,391,2388,100.0,39.0,23.4292,0.05670103092783505
12,-0.0034,-0.0003,100.0,518.67,642.5,1575.52,1395.8,14.62,21.61,554.39,2388.01,9059.76,1.3,47.04,522.66,2387.99,8148.06,8.3847,0.03,392,2388,100.0,39.05,23.4085,0.061855670103092786
13,-0.0027,0.0,100.0,518.67,642.24,1581.32,1391.45,14.62,21.6,554.87,2388.02,9057.64,1.3,47.15,522.12,2388.04,8142.19,8.3819,0.03,392,2388,100.0,39.05,23.5066,0.06701030927835051
14,0.0023,-0.0002,100.0,518.67,641.78,1589.28,1396.83,14.62,21.61,553.89,2387.96,9067.13,1.3,47.19,522.92,2387.97,8152.35,8.3733,0.03,394,2388,100.0,39.13,23.3984,0.07216494845360824
15,-0.0019,-0.0002,100.0,518.67,642.35,1585.26,1397.01,14.62,21.6,554.7,2388.05,9064.16,1.3,47.13,522.76,2387.95,8150.02,8.3752,0.03,390,2388,100.0,38.95,23.4402,0.07731958762886598
16,-0.0004,0.0002,100.0,518.67,642.5,1586.83,1397.58,14.62,21.61,554.38,2387.97,9065.23,1.3,47.03,522.02,2388.03,8146.78,8.4188,0.03,390,2388,100.0,39.26,23.3242,0.08247422680412371
17,0.0022,-0.0,100.0,518.67,642.13,1582.2,1398.39,14.62,21.61,554.2,2387.99,9066.69,1.3,47.18,522.51,2388.03,8142.18,8.3785,0.03,392,2388,100.0,38.96,23.4537,0.08762886597938144
18,-0.0017,0.0003,100.0,518.67,642.17,1580.09,1395.57,14.62,21.61,554.74,2388.04,9062.22,1.3,47.2,522.2,2387.98,8141.17,8.3821,0.03,390,2388,100.0,39.05,23.2799,0.09278350515463918
19,-0.0006,-0.0004,100.0,518.67,642.22,1583.56,1398.29,14.62,21.6,554.89,2387.98,9068.23,1.3,47.03,522.59,2387.99,8142.15,8.42,0.03,391,2388,100.0,38.77,23.4467,0.0979381443298969
20,0.0012,-0.0004,100.0,518.67,641.94,1582.6,1396.75,14.62,21.61,554.79,2388.02,9070.81,1.3,46.96,522.66,2387.98,8147.26,8.3923,0.03,392,2388,100.0,38.81,23.3573,0.10309278350515463
21,-0.0002,0.0005,100.0,518.67,642.32,1586.7,1390.25,14.62,21.61,554.22,2388.02,9048.29,1.3,47.15,522.47,2388.01,8141.77,8.4195,0.03,392,2388,100.0,39.06,23.4969,0.10824742268041238
22,-0.0018,-0.0003,100.0,518.67,641.31,1582.42,1396.03,14.62,21.61,554.48,2387.95,9053.3,1.3,47.21,522.49,2388.01,8139.67,8.4027,0.03,392,2388,100.0,38.89,23.4673,0.1134020618556701
23,0.0028,0.0001,100.0,518.67,642.09,1583.98,1397.96,14.62,21.61,554.15,2387.96,9061.51,1.3,47.11,522.4,2387.98,8144.66,8.4157,0.03,392,2388,100.0,38.96,23.4413,0.11855670103092783
24,-0.0034,-0.0003,100.0,518.67,642.28,1587.97,1395.09,14.62,21.6,554.16,2387.96,9069.46,1.3,47.2,522.7,2388.01,8145.02,8.4151,0.03,390,2388,100.0,38.94,23.4241,0.12371134020618557
25,0.0005,0.0003,100.0,518.67,642.63,1585.44,1407.43,14.62,21.61,554.16,2388.01,9065.56,1.3,47.18,522.47,2387.97,8148.93,8.3685,0.03,391,2388,100.0,39.04,23.4425,0.12886597938144329
26,-0.0005,-0.0,100.0,518.67,641.78,1590.76,1392.3,14.62,21.61,553.8,2387.99,9067.38,1.3,47.12,522.33,2388.06,8144.97,8.4076,0.03,392,2388,100.0,39.05,23.5227,0.13402061855670103
27,0.0007,-0.0003,100.0,518.67,642.31,1582.13,1397.98,14.62,21.61,554.72,2387.92,9061.63,1.3,47.24,522.43,2388.01,8137.74,8.3684,0.03,392,2388,100.0,39.12,23.3304,0.13917525773195877
28,-0.0039,-0.0003,100.0,518.67,642.9,1585.44,1401.87,14.62,21.61,555.47,2388.01,9061.7,1.3,47.07,522.06,2388.0,8145.34,8.3832,0.03,390,2388,100.0,39.06,23.4365,0.14432989690721648
29,-0.0025,0.0,100.0,518.67,641.63,1583.86,1399.32,14.62,21.6,555.04,2388.01,9052.53,1.3,47.16,522.61,2387.98,8142.88,8.3957,0.03,391,2388,100.0,39.02,23.4664,0.14948453608247422
30,-0.0019,-0.0,100.0,518.67,642.26,1582.95,1390.3,14.62,21.6,554.94,2388.04,9064.16,1.3,47.44,522.71,2387.98,8144.7,8.4173,0.03,392,2388,100.0,39.07,23.5444,0.15463917525773196
31,0.0014,0.0005,100.0,518.67,641.64,1579.47,1402.67,14.62,21.61,554.91,2387.96,9065.77,1.3,47.06,522.51,2388.0,8144.51,8.4033,0.03,390,2388,100.0,39.07,23.4879,0.15979381443298968
32,-0.0012,-0.0004,100.0,518.67,641.71,1583.97,1394.5,14.62,21.61,554.57,2387.96,9060.36,1.3,47.2,522.67,2387.96,8142.81,8.3864,0.03,392,2388,100.0,39.11,23.4354,0.16494845360824742
33,0.0025,0.0001,100.0,518.67,642.34,1582.41,1396.83,14.62,21.6,554.23,2388.04,9061.65,1.3,47.22,522.9,2388.0,8144.82,8.4275,0.03,393,2388,100.0,39.12,23.367,0.17010309278350516
34,-0.0,-0.0002,100.0,518.67,642.08,1586.68,1397.93,14.62,21.61,554.23,2387.98,9066.67,1.3,47.01,522.55,2387.98,8144.01,8.3999,0.03,390,2388,100.0,38.87,23.4515,0.17525773195876287
35,0.0002,-0.0,100.0,518.67,642.47,1574.88,1398.48,14.62,21.61,554.4,2387.96,9059.94,1.3,47.03,523.19,2387.95,8141.9,8.4042,0.03,390,2388,100.0,39.1,23.4329,0.18041237113402062
36,-0.0,-0.0004,100.0,518.67,642.18,1588.77,1392.53,14.62,21.61,554.76,2388.0,9061.7,1.3,47.24,522.68,2388.02,8149.72,8.3927,0.03,391,2388,100.0,38.99,23.4333,0.18556701030927836
37,0.0021,-0.0002,100.0,518.67,642.17,1587.11,1399.37,14.62,21.6,554.2,2387.98,9057.54,1.3,47.18,522.36,2387.96,8145.57,8.3481,0.03,391,2388,100.0,39.11,23.3523,0.19072164948453607
38,-0.0023,0.0004,100.0,518.67,642.46,1575.11,1396.03,14.62,21.61,554.96,2388.03,9060.45,1.3,47.1,522.12,2388.03,8143.19,8.4021,0.03,391,2388,100.0,39.01,23.2881,0.1958762886597938
39,0.001,-0.0001,100.0,518.67,642.07,1587.6,1392.52,14.62,21.61,555.1,2388.0,9061.44,1.3,47.3,522.47,2387.94,8141.24,8.4044,0.03,391,2388,100.0,39.26,23.4988,0.20103092783505155
40,0.0007,0.0001,100.0,518.67,642.28,1585.97,1396.79,14.62,21.61,555.18,2388.03,9062.62,1.3,47.03,522.36,2388.02,8141.73,8.39,0.03,392,2388,100.0,39.08,23.4564,0.20618556701030927
41,-0.0008,0.0,100.0,518.67,642.12,1576.81,1394.99,14.62,21.61,554.67,2388.0,9054.51,1.3,47.12,522.89,2388.0,8148.17,8.3929,0.03,390,2388,100.0,39.3,23.4098,0.211340206185567
42,-0.0014,-0.0003,100.0,518.67,642.02,1585.58,1397.8,14.62,21.6,553.95,2388.04,9061.64,1.3,47.02,523.02,2388.03,8140.76,8.3709,0.03,392,2388,100.0,38.99,23.4198,0.21649484536082475
43,-0.0013,-0.0002,100.0,518.67,642.35,1584.31,1396.84,14.62,21.61,554.53,2388.0,9061.73,1.3,46.92,522.13,2387.96,8140.26,8.4089,0.03,391,2388,100.0,38.88,23.3669,0.22164948453608246
44,-0.0011,0.0003,100.0,518.67,642.49,1582.19,1392.52,14.62,21.61,554.7,2388.01,9060.49,1.3,47.04,522.37,2388.05,8137.81,8.379,0.03,391,2388,100.0,39.16,23.4235,0.2268041237113402
45,-0.0009,0.0004,100.0,518.67,642.43,1586.72,1397.95,14.62,21.61,554.71,2388.02,9056.95,1.3,47.11,522.64,2387.99,8145.68,8.3881,0.03,390,2388,100.0,39.15,23.2943,0.23195876288659795
46,-0.0013,-0.0005,100.0,518.67,641.74,1587.76,1400.25,14.62,21.61,553.43,2387.97,9064.24,1.3,47.0,521.98,2387.99,8147.86,8.3475,0.03,391,2388,100.0,39.09,23.4195,0.23711340206185566
47,-0.0008,-0.0002,100.0,518.67,642.07,1590.92,1393.87,14.62,21.61,554.02,2388.04,9058.11,1.3,47.37,522.74,2387.97,8141.84,8.3742,0.03,391,2388,100.0,39.18,23.3672,0.2422680412371134
48,-0.0013,-0.0,100.0,518.67,642.49,1583.21,1406.07,14.62,21.61,555.11,2388.0,9060.62,1.3,47.1,522.3,2388.0,8148.5,8.3992,0.03,391,2388,100.0,38.99,23.467,0.24742268041237114
49,-0.0009,0.0,100.0,518.67,642.34,1584.09,1394.35,14.62,21.61,554.63,2388.05,9056.39,1.3,47.28,522.1,2388.0,8141.24,8.4189,0.03,391,2388,100.0,38.99,23.4586,0.25257731958762886
50,-0.0003,-0.0001,100.0,518.67,642.26,1576.92,1397.16,14.62,21.61,555.23,2388.02,9062.84,1.3,47.26,522.57,2387.99,8146.36,8.3817,0.03,392,2388,100.0,39.2,23.4761,0.25773195876288657
51,-0.003,-0.0003,100.0,518.67,642.16,1588.0,1394.75,14.62,21.61,554.34,2388.01,9055.04,1.3,47.22,522.36,2388.01,8147.73,8.3869,0.03,392,2388,100.0,39.0,23.4501,0.26288659793814434
52,-0.0004,0.0005,100.0,518.67,641.69,1582.41,1398.54,14.62,21.6,554.83,2387.99,9062.18,1.3,47.29,522.72,2388.0,8141.66,8.4099,0.03,393,2388,100.0,39.09,23.3012,0.26804123711340205
53,-0.0006,0.0005,100.0,518.67,642.08,1586.05,1397.23,14.62,21.61,554.64,2387.99,9062.26,1.3,47.26,522.45,2388.03,8146.81,8.3945,0.03,394,2388,100.0,39.11,23.3597,0.27319587628865977
54,-0.0005,0.0,100.0,518.67,641.87,1589.69,1397.42,14.62,21.61,554.52,2388.01,9059.32,1.3,47.11,522.81,2387.96,8144.72,8.4093,0.03,392,2388,100.0,38.92,23.4091,0.27835051546391754
55,0.0016,-0.0004,100.0,518.67,642.26,1582.84,1393.99,14.62,21.61,554.47,2388.02,9054.39,1.3,47.24,522.09,2387.95,8144.06,8.4044,0.03,393,2388,100.0,39.11,23.4575,0.28350515463917525
56,-0.0006,-0.0002,100.0,518.67,642.2,1583.49,1404.05,14.62,21.6,554.81,2388.01,9059.93,1.3,47.24,522.23,2388.05,8145.74,8.349,0.03,393,2388,100.0,38.99,23.4,0.28865979381443296
57,-0.0016,0.0003,100.0,518.67,642.23,1586.52,1390.2,14.62,21.61,554.41,2387.99,9060.5,1.3,47.2,522.1,2388.09,8142.46,8.4148,0.03,390,2388,100.0,39.09,23.3982,0.29381443298969073
58,0.0011,-0.0003,100.0,518.67,641.91,1582.45,1397.61,14.62,21.61,555.12,2388.0,9066.87,1.3,47.3,522.42,2388.02,8146.74,8.3852,0.03,391,2388,100.0,38.9,23.3141,0.29896907216494845
59,-0.0023,0.0003,100.0,518.67,641.74,1587.11,1396.9,14.62,21.61,554.57,2387.99,9062.13,1.3,47.14,521.29,2387.97,8144.49,8.4165,0.03,390,2388,100.0,39.03,23.3269,0.30412371134020616
60,-0.0005,-0.0003,100.0,518.67,641.46,1583.87,1398.4,14.62,21.61,553.81,2388.01,9063.3,1.3,47.22,522.09,2388.01,8146.07,8.3863,0.03,391,2388,100.0,38.87,23.4203,0.30927835051546393
61,-0.0003,-0.0005,100.0,518.67,642.34,1580.1,1402.58,14.62,21.61,553.83,2388.01,9061.64,1.3,47.1,522.74,2387.92,8144.06,8.3962,0.03,391,2388,100.0,38.85,23.3292,0.31443298969072164
62,-0.0001,-0.0003,100.0,518.67,642.05,1593.0,1396.66,14.62,21.61,554.67,2388.01,9057.1,1.3,47.26,522.31,2388.03,8142.89,8.3968,0.03,392,2388,100.0,38.97,23.4904,0.31958762886597936
63,-0.0036,-0.0003,100.0,518.67,642.26,1583.8,1398.84,14.62,21.6,555.5,2388.05,9054.42,1.3,47.21,521.66,2387.97,8139.08,8.42,0.03,391,2388,100.0,39.07,23.3701,0.3247422680412371
